Year,Data Type,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15
1995,First Unit of Quantity,0712301000,China,1995,kilograms,"58,187","78,076","33,954","106,286","69,536","85,304","36,741","53,546","22,377","16,652","8,347","27,183"
1995,First Unit of Quantity,0712302000,China,1995,kilograms,"43,294","25,097","38,887","38,300","46,561","57,248","47,345","43,708","37,773","10,292","14,551","11,578"
1995,First Unit of Quantity,0712901000,China,1995,kilograms,"3,266","1,814","12,068",0,0,0,767,0,"3,418","1,225","9,816","17,962"
1995,First Unit of Quantity,0712902000,China,1995,kilograms,0,260,0,0,0,0,0,"1,701","1,323",0,311,0
1995,First Unit of Quantity,0712904020,China,1995,kilograms,"195,144","72,291","121,091","210,688","256,230","335,166","229,511","306,298","139,958","138,659","153,781","177,943"
1995,First Unit of Quantity,0712904040,China,1995,kilograms,"522,538","481,248","581,011","239,924","382,443","643,788","570,780","545,764","291,629","153,770","337,054","533,873"
1995,First Unit of Quantity,0712907500,China,1995,kilograms,0,0,0,"7,593",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0712908020,China,1995,kilograms,0,0,"18,288",0,"15,472","5,307",0,0,0,"5,230","1,361",0
1995,First Unit of Quantity,0712908030,China,1995,kilograms,0,0,"2,075",0,0,"2,407",0,0,0,0,0,"2,600"
1995,First Unit of Quantity,0712908040,China,1995,kilograms,0,0,"12,000",0,0,"11,794",0,0,0,0,0,"12,000"
1995,First Unit of Quantity,0712908080,China,1995,kilograms,"159,084","46,092","60,491","70,850","125,250","141,265","121,901","156,189","55,583","72,931","114,388","109,810"
1995,First Unit of Quantity,0713101000,China,1995,kilograms,"18,072","72,000","72,000","72,000","108,000",0,0,0,0,0,0,0
1995,First Unit of Quantity,0713202000,China,1995,kilograms,0,0,"1,986",0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0713311000,China,1995,kilograms,"144,416","279,630","420,574","183,180","323,620","485,931","454,465","130,754","162,408","256,242","98,287","271,100"
1995,First Unit of Quantity,0713312000,China,1995,kilograms,0,0,0,0,"184,555","296,610","303,928","238,676","59,600",0,0,0
1995,First Unit of Quantity,0713314000,China,1995,kilograms,"334,715","485,560","449,380","139,800",0,0,0,0,"19,984","112,421","125,201","20,240"
1995,First Unit of Quantity,0713321000,China,1995,kilograms,"5,993","1,945","4,939","39,600","26,224","5,756","33,180",0,0,0,"10,440",0
1995,First Unit of Quantity,0713322000,China,1995,kilograms,"11,422","164,343","50,523","159,820","124,092","34,826","104,445","61,452","3,850","18,789","38,748","17,269"
1995,First Unit of Quantity,0713332050,China,1995,kilograms,0,0,0,0,"5,500","19,958",0,"5,550",0,0,0,0
1995,First Unit of Quantity,0713332090,China,1995,kilograms,0,0,0,0,"1,030,150","32,358","5,500","10,200",0,0,0,0
1995,First Unit of Quantity,0713334030,China,1995,kilograms,0,"15,750",0,"7,000",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0713334050,China,1995,kilograms,"1,135","35,721",0,"7,000",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0713334090,China,1995,kilograms,0,0,"240,000","3,960",0,0,0,0,"7,112",0,0,0
1995,First Unit of Quantity,0713391000,China,1995,kilograms,"17,110","18,000","56,000",0,"16,958",998,0,"6,709","11,839","1,701",0,"18,000"
1995,First Unit of Quantity,0713392010,China,1995,kilograms,0,0,0,0,"5,480","9,550","10,028","15,476","3,402",0,0,0
1995,First Unit of Quantity,0713392020,China,1995,kilograms,0,0,0,0,0,0,"20,000",0,0,0,0,0
1995,First Unit of Quantity,0713392060,China,1995,kilograms,0,0,0,0,0,0,0,"4,441",0,0,0,0
1995,First Unit of Quantity,0713392070,China,1995,kilograms,0,0,0,0,"23,239","39,980",0,"17,963",0,0,0,0
1995,First Unit of Quantity,0713394010,China,1995,kilograms,"24,112","11,514","22,613","44,773","10,959","2,910",0,0,"27,366","17,726","27,581","26,367"
1995,First Unit of Quantity,0713394070,China,1995,kilograms,0,0,"52,419","18,184","19,257",0,0,0,"14,694",863,"29,833","4,601"
1995,First Unit of Quantity,0713502000,China,1995,kilograms,"2,299",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0713906000,China,1995,kilograms,0,0,0,0,0,"2,041",0,0,0,0,0,0
1995,First Unit of Quantity,0713908000,China,1995,kilograms,0,0,"7,955",0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0714200000,China,1995,kilograms,"46,207","3,624","10,995",754,"9,184",0,0,0,0,0,173,611
1995,First Unit of Quantity,0714901000,China,1995,kilograms,"284,655","42,180","12,497","12,405","32,954","28,410",0,"16,292","30,736","57,151","100,834","42,956"
1995,First Unit of Quantity,0714902000,China,1995,kilograms,"25,324","8,345",0,"2,352","19,521",0,"24,490","12,231",0,"4,515",0,"23,536"
1995,First Unit of Quantity,0714904000,China,1995,kilograms,"48,383",0,"9,907","3,424","10,447","21,798","22,512","7,919","16,899","14,000","14,715","27,949"
1995,First Unit of Quantity,0714905000,China,1995,kilograms,0,0,0,0,0,0,0,"16,800",0,0,0,0
1995,First Unit of Quantity,0714906000,China,1995,kilograms,"52,542","4,748","33,948",296,"19,569","1,753","2,282","3,019","15,975",417,"9,853","10,567"
1995,First Unit of Quantity,0801100040,China,1995,kilograms,0,0,0,0,0,"4,000",0,0,0,0,0,0
1995,First Unit of Quantity,0801300000,China,1995,kilograms,0,0,0,0,"22,793",0,"23,942","22,859","16,330","25,942","6,803",227
1995,First Unit of Quantity,0802110000,China,1995,kilograms,0,0,0,0,0,0,0,765,0,0,0,0
1995,First Unit of Quantity,0802120000,China,1995,kilograms,"2,775",0,160,"1,859","1,514","1,532",0,"18,666",840,"2,665",0,"3,662"
1995,First Unit of Quantity,0802320000,China,1995,kilograms,0,"20,052","20,695","52,667","30,000","20,941","29,241",355,0,0,0,"58,607"
1995,First Unit of Quantity,0802400000,China,1995,kilograms,0,"3,000","1,755","13,996",0,"1,973",340,340,0,0,"20,340","2,722"
1995,First Unit of Quantity,0802502000,China,1995,kilograms,"67,826",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0802504000,China,1995,kilograms,"3,314",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0802902000,China,1995,kilograms,0,0,0,"15,500",0,0,"22,000",0,0,0,0,"13,800"
1995,First Unit of Quantity,0802902500,China,1995,kilograms,"352,914","210,500","168,928","113,000","151,178","63,402","99,574","44,800","111,009","45,000","202,098","48,742"
1995,First Unit of Quantity,0802908010,China,1995,kilograms,0,0,0,0,"2,977",0,0,0,0,0,0,"14,089"
1995,First Unit of Quantity,0802908090,China,1995,kilograms,"14,137",553,"2,500",0,"1,086",882,"2,993","5,563","19,129",0,250,"6,056"
1995,First Unit of Quantity,0802909010,China,1995,kilograms,0,"10,825",0,0,0,"3,150",0,0,0,0,"5,825",0
1995,First Unit of Quantity,0802909090,China,1995,kilograms,"5,342",522,"13,496","3,725","11,468","4,500",0,"1,990",850,"3,189",853,528
1995,First Unit of Quantity,0803002040,China,1995,kilograms,0,0,0,"1,020",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0804102000,China,1995,kilograms,"5,289","24,281","14,890","10,000","13,332","11,525","16,000",0,0,"1,984",0,"1,474"
1995,First Unit of Quantity,0804104000,China,1995,kilograms,"109,827","82,368","26,347","41,776","69,915","23,028","8,100","6,000",0,"4,122","30,921","37,711"
1995,First Unit of Quantity,0804108000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,"2,495",0
1995,First Unit of Quantity,0804206000,China,1995,kilograms,0,0,0,0,0,0,0,"2,368","1,823",0,0,"1,843"
1995,First Unit of Quantity,0805200040,China,1995,kilograms,0,0,0,0,0,"13,209","16,200",0,0,0,0,0
1995,First Unit of Quantity,0805900090,China,1995,kilograms,0,0,0,0,0,0,0,0,570,0,0,0
1995,First Unit of Quantity,0806201020,China,1995,kilograms,0,0,0,0,"20,400",0,0,0,0,0,0,0
1995,First Unit of Quantity,0807108000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,0,"21,082"
1995,First Unit of Quantity,0808100000,China,1995,kilograms,0,0,0,0,"14,820",0,0,0,0,0,0,0
1995,First Unit of Quantity,0809404000,China,1995,kilograms,0,0,0,0,0,"14,000",0,0,0,0,0,0
1995,First Unit of Quantity,0810904000,China,1995,kilograms,0,0,0,0,0,"7,500",0,0,0,0,0,0
1995,First Unit of Quantity,0811204000,China,1995,kilograms,0,0,0,152,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0811903000,China,1995,kilograms,0,0,0,0,0,"3,402",0,0,0,0,0,0
1995,First Unit of Quantity,0811908080,China,1995,kilograms,"19,100","13,850",0,"4,004",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0812909000,China,1995,kilograms,0,"2,249",0,0,0,0,0,0,0,"11,500",0,"13,893"
1995,First Unit of Quantity,0813100000,China,1995,kilograms,0,0,181,579,794,0,0,"1,209",0,239,"15,650",0
1995,First Unit of Quantity,0813201000,China,1995,kilograms,0,"7,588",0,0,0,0,0,0,0,0,256,0
1995,First Unit of Quantity,0813202000,China,1995,kilograms,0,0,0,0,0,0,0,0,"11,015",0,"3,970",0
1995,First Unit of Quantity,0813300000,China,1995,kilograms,"25,500","25,600","33,020","25,500","17,000","25,400","8,500",0,0,0,"104,700","121,200"
1995,First Unit of Quantity,0813402080,China,1995,kilograms,0,0,0,0,0,0,0,170,0,0,"1,000","1,080"
1995,First Unit of Quantity,0813404000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,0,"1,890"
1995,First Unit of Quantity,0813409000,China,1995,kilograms,"25,895","20,174","5,139","3,731","9,505","12,276","2,289",617,0,"1,179","4,125","58,950"
1995,First Unit of Quantity,0814001000,China,1995,kilograms,"2,522","4,113",0,0,"2,078",0,"1,721",0,477,0,0,0
1995,First Unit of Quantity,0901110010,China,1995,kilograms,0,0,0,0,0,"32,760","32,900",0,"208,800",0,0,0
1995,First Unit of Quantity,0901110090,China,1995,kilograms,0,0,240,"16,450",0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0901210060,China,1995,kilograms,0,0,"49,350","16,450","65,800","32,900",0,0,0,0,0,0
1995,First Unit of Quantity,0902101000,China,1995,kilograms,"1,878",0,640,283,"10,414","5,746",98,"5,810",999,"4,300","7,533","3,279"
1995,First Unit of Quantity,0902109000,China,1995,kilograms,"1,361","11,670","16,002","3,843","23,913","21,112","2,550","12,835","51,311",905,"6,685","27,479"
1995,First Unit of Quantity,0902201000,China,1995,kilograms,0,0,0,"5,070",0,0,0,0,70,0,0,"4,534"
1995,First Unit of Quantity,0902209000,China,1995,kilograms,"566,071","801,371","537,159","319,425","181,675","254,565","321,175","573,684","103,992","243,044","297,859","219,700"
1995,First Unit of Quantity,0902300010,China,1995,kilograms,"49,191",0,"10,035","6,725","11,812","17,033","3,042","8,897","8,889","3,828","8,121","22,531"
1995,First Unit of Quantity,0902300090,China,1995,kilograms,"91,932","48,927","1,180","36,308","25,055","13,177","20,617","23,730","10,505","3,564","73,172","13,145"
1995,First Unit of Quantity,0902400000,China,1995,kilograms,"1,450,163","1,072,348","1,259,018","878,296","1,839,905","1,176,707","1,127,858","1,476,128","2,149,972","1,349,846","893,319","798,933"
1995,First Unit of Quantity,0904110020,China,1995,kilograms,0,0,0,0,0,0,256,0,0,0,0,0
1995,First Unit of Quantity,0904110040,China,1995,kilograms,"118,213","57,940","82,360",0,"15,000",384,768,0,"1,840","1,500",0,"1,618"
1995,First Unit of Quantity,0904120000,China,1995,kilograms,"6,984","11,196",0,"1,000",857,"2,992",567,"5,874",0,"1,885",0,"16,780"
1995,First Unit of Quantity,0904202000,China,1995,kilograms,0,0,"9,000",0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0904206010,China,1995,kilograms,"21,450","50,079","38,574","44,316","52,506","18,400","10,622","35,759",0,"16,049","6,800","50,580"
1995,First Unit of Quantity,0904206090,China,1995,kilograms,"515,362","441,517","245,784","195,655","150,138","40,787","50,086","62,365","36,813","55,241","110,927","138,130"
1995,First Unit of Quantity,0904207300,China,1995,kilograms,0,0,0,0,451,0,0,0,0,0,0,0
1995,First Unit of Quantity,0904207600,China,1995,kilograms,"45,449","10,100","47,039",0,"41,095","9,599","3,718","7,256",0,"16,000","3,304","40,499"
1995,First Unit of Quantity,0906100000,China,1995,kilograms,"5,542","23,500","30,454",912,"46,230","14,890","44,717","43,695","40,500",0,"18,906","2,767"
1995,First Unit of Quantity,0906200000,China,1995,kilograms,0,0,0,"12,000",0,0,"6,093",454,379,"18,763","8,165",0
1995,First Unit of Quantity,0907000000,China,1995,kilograms,0,0,0,398,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,0909100000,China,1995,kilograms,"26,772","9,240","10,790","24,720","12,692","20,292","18,684","38,164","8,748","25,837","51,254","23,956"
1995,First Unit of Quantity,0909300000,China,1995,kilograms,0,0,"71,930","75,000",465,0,0,0,0,0,"24,112","24,000"
1995,First Unit of Quantity,0909500000,China,1995,kilograms,0,0,0,0,0,0,"3,000",0,0,0,0,0
1995,First Unit of Quantity,0910102000,China,1995,kilograms,"461,599","542,476","283,147","369,429","618,790","801,930","683,245","560,786","522,731","379,683","548,167","573,070"
1995,First Unit of Quantity,0910104000,China,1995,kilograms,"1,315",0,0,"15,006","1,944",0,"2,823",500,"20,202","1,678",0,"4,284"
1995,First Unit of Quantity,0910300000,China,1995,kilograms,0,0,0,"3,000",0,0,0,598,0,0,0,0
1995,First Unit of Quantity,0910500000,China,1995,kilograms,0,0,0,0,0,0,0,697,455,0,0,0
1995,First Unit of Quantity,0910910000,China,1995,kilograms,"1,579",0,"5,855",0,907,256,43,0,614,504,"13,642",0
1995,First Unit of Quantity,0910995000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,950,0
1995,First Unit of Quantity,0910996000,China,1995,kilograms,"102,995","66,245","38,949","42,704","5,713","24,318","19,811","19,774","7,378","17,165","31,010","46,953"
1995,First Unit of Quantity,1003004090,China,1995,kilograms,"9,345","1,988",0,0,805,0,0,"1,585",913,"1,947","1,654",0
1995,First Unit of Quantity,1005904060,China,1995,kilograms,0,0,0,0,0,0,0,0,"246,515",0,0,0
1995,First Unit of Quantity,1006204080,China,1995,kilograms,0,0,0,0,0,"10,500",0,0,0,0,0,0
1995,First Unit of Quantity,1006309010,China,1995,kilograms,0,0,0,"18,160",0,0,0,0,0,0,0,"172,368"
1995,First Unit of Quantity,1006309040,China,1995,kilograms,0,0,0,0,0,0,0,"17,690",0,"17,690","12,620",0
1995,First Unit of Quantity,1006400000,China,1995,kilograms,0,0,0,0,0,"2,580",0,"454,062",0,0,0,"227,742"
1995,First Unit of Quantity,1008200000,China,1995,kilograms,"6,975",0,0,0,"2,800",0,0,"4,800",0,0,0,0
1995,First Unit of Quantity,1101000090,China,1995,kilograms,"26,640","22,036",0,0,"1,701","17,500","9,072","17,500",0,"4,536",0,0
1995,First Unit of Quantity,1102300000,China,1995,kilograms,"21,777","4,800",0,0,"2,270","24,536",0,"20,000",0,"20,000",0,"25,134"
1995,First Unit of Quantity,1103110040,China,1995,kilograms,0,"54,480",0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1104110000,China,1995,kilograms,898,0,"1,766",567,898,0,0,0,0,"1,018",0,0
1995,First Unit of Quantity,1104210000,China,1995,kilograms,0,"1,041",0,0,0,"2,896","7,716","2,103","6,785","2,261","1,109",0
1995,First Unit of Quantity,1105100000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,"1,364",0,0
1995,First Unit of Quantity,1106100000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,"1,961",0
1995,First Unit of Quantity,1106200000,China,1995,kilograms,"2,000","5,220",967,0,680,"1,733",0,0,"1,844","16,573",0,0
1995,First Unit of Quantity,1108110010,China,1995,kilograms,"27,528","31,347","31,240","15,175","35,979","34,382","33,043","67,242","8,170",0,"42,815","19,510"
1995,First Unit of Quantity,1108110090,China,1995,kilograms,"4,037",0,0,0,0,0,"3,402",0,0,"18,000",0,0
1995,First Unit of Quantity,1108120010,China,1995,kilograms,0,0,0,"1,588","4,649",0,"3,130",0,0,0,0,0
1995,First Unit of Quantity,1108130010,China,1995,kilograms,0,0,0,0,0,0,"20,000","18,750","5,670",0,"20,000",0
1995,First Unit of Quantity,1108130090,China,1995,kilograms,0,"20,000",0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1108140000,China,1995,kilograms,"3,810",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1108190090,China,1995,kilograms,"16,512","20,528","27,949","46,931","17,356","33,899","25,314","20,138","31,081","27,577","17,329","136,488"
1995,First Unit of Quantity,1109001000,China,1995,kilograms,"108,000","72,000","30,722","144,000","36,000","72,000","108,000","70,000","106,100","108,000","36,000","122,172"
1995,First Unit of Quantity,1109009000,China,1995,kilograms,"66,445",0,"52,500","17,010",0,155,0,0,0,0,0,0
1995,First Unit of Quantity,1201000020,China,1995,kilograms,0,"19,200",0,0,0,0,0,0,0,0,"18,688",0
1995,First Unit of Quantity,1201000090,China,1995,kilograms,0,0,0,0,"8,078",0,"16,427","17,284","20,996",0,0,0
1995,First Unit of Quantity,1207100000,China,1995,kilograms,0,0,0,0,0,0,"2,556",0,0,0,0,0
1995,First Unit of Quantity,1207200010,China,1995,kilograms,0,295,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1207200090,China,1995,kilograms,279,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1207400000,China,1995,kilograms,0,"2,950","1,225","18,248","4,851","4,160","50,864","36,682","3,470","55,638",680,"20,500"
1995,First Unit of Quantity,1207600000,China,1995,kilograms,0,0,0,0,0,459,0,0,0,0,0,589
1995,First Unit of Quantity,1207990000,China,1995,kilograms,894,"16,564",100,"29,004",0,"130,976","47,079","16,540","16,540","60,500","69,882",0
1995,First Unit of Quantity,1208100000,China,1995,kilograms,0,0,0,0,0,216,0,0,0,0,0,"1,900"
1995,First Unit of Quantity,1208900000,China,1995,kilograms,0,0,0,0,0,"8,529",0,0,0,0,0,0
1995,First Unit of Quantity,1209210040,China,1995,kilograms,0,"20,000",0,0,"13,000",0,0,0,0,0,0,0
1995,First Unit of Quantity,1209290075,China,1995,kilograms,0,0,0,0,"4,500",0,0,0,0,0,0,0
1995,First Unit of Quantity,1209290096,China,1995,kilograms,0,"2,002",0,"2,080","6,000",0,0,0,0,0,0,0
1995,First Unit of Quantity,1209300000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,163,0,278
1995,First Unit of Quantity,1209911000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,741,0
1995,First Unit of Quantity,1209912000,China,1995,kilograms,0,"20,522","43,909","14,969","14,968","14,969","14,968",0,"13,970","15,000","30,000",0
1995,First Unit of Quantity,1209916000,China,1995,kilograms,"2,382",221,"1,102",47,0,"1,761",0,0,64,493,"2,941","1,711"
1995,First Unit of Quantity,1209918005,China,1995,kilograms,0,0,0,0,0,0,0,0,0,0,400,0
1995,First Unit of Quantity,1209918007,China,1995,kilograms,"1,420",0,"1,361",172,0,0,0,103,0,0,0,0
1995,First Unit of Quantity,1209918010,China,1995,kilograms,0,0,0,0,18,0,0,0,0,0,0,0
1995,First Unit of Quantity,1209918030,China,1995,kilograms,0,0,0,0,118,0,0,0,0,0,0,0
1995,First Unit of Quantity,1209918045,China,1995,kilograms,0,0,227,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1209918055,China,1995,kilograms,"130,350","177,300","349,388","142,500","224,462","186,359","139,435","172,274","28,888","79,750","12,310","27,375"
1995,First Unit of Quantity,1209918060,China,1995,kilograms,"1,529",0,0,0,0,0,0,0,0,"1,429","1,700",329
1995,First Unit of Quantity,1209918070,China,1995,kilograms,"6,495","4,706","8,747",372,609,0,53,"4,063","12,206","16,537","28,693","7,164"
1995,First Unit of Quantity,1209918090,China,1995,kilograms,0,0,"36,000",395,"7,613","16,000",0,85,0,"2,778",0,245
1995,First Unit of Quantity,1209992000,China,1995,kilograms,813,311,283,150,71,"9,125",0,0,0,896,233,"2,107"
1995,First Unit of Quantity,1209994020,China,1995,kilograms,"1,143",436,"1,233",433,68,128,159,107,"3,860","7,119","5,592",434
1995,First Unit of Quantity,1209994040,China,1995,kilograms,"11,547",783,60,290,0,0,576,0,0,655,"1,601",911
1995,First Unit of Quantity,1209994075,China,1995,kilograms,0,0,"10,000",0,0,0,0,0,"1,514",244,182,"10,000"
1995,First Unit of Quantity,1209994090,China,1995,kilograms,"12,000","32,700","14,501",995,"8,855","2,425",69,0,0,783,341,"6,927"
1995,First Unit of Quantity,1210200020,China,1995,kilograms,0,0,0,0,0,"19,000",0,0,0,0,0,0
1995,First Unit of Quantity,1211100000,China,1995,kilograms,"1,862,710","1,504,178","836,195","1,186,064","124,562","21,797","1,020","7,746","1,258","101,784","7,349","4,454"
1995,First Unit of Quantity,1211200020,China,1995,kilograms,"35,076","14,012","35,748","56,294","21,382","12,563","19,496","25,571","4,527","24,870","8,753","25,193"
1995,First Unit of Quantity,1211200040,China,1995,kilograms,"7,000",0,0,"20,000",0,0,"11,000",0,209,"23,035",67,"15,000"
1995,First Unit of Quantity,1211902000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,"7,050",0,"1,179"
1995,First Unit of Quantity,1211904020,China,1995,kilograms,716,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,1211908030,China,1995,kilograms,"34,006","25,693","42,617","61,124","44,988","34,022","28,747","14,746","9,106","28,871","4,097","14,324"
1995,First Unit of Quantity,1211908080,China,1995,kilograms,"139,826","133,076","144,025","113,308","53,502","44,507","308,066","99,388","116,724","40,089","83,837","64,754"
1995,First Unit of Quantity,1211908090,China,1995,kilograms,"354,876","524,950","259,656","400,953","515,248","382,733","267,087","403,903","215,698","234,725","336,900","378,557"
1995,First Unit of Quantity,1212100000,China,1995,kilograms,0,0,0,0,0,0,0,0,0,843,0,0
1995,First Unit of Quantity,1212200000,China,1995,kilograms,"12,115","8,288","25,820","38,158","136,104","6,197","112,157","27,524","34,991","158,713","44,106","51,838"
1995,First Unit of Quantity,1212300000,China,1995,kilograms,680,"1,397","1,474","2,459","33,327","1,789","11,340","32,878",397,"2,108","68,000","36,382"
